ID_CANDIDATO;CENTRO_TRABAJO;OCUPACION;DESDE;HASTA
160556;CONGRESO DE LA REPUBLICA;ASESOR;2016;2017
160556;PEDICP;JEFE DE ASESORÍA JURÍDICA;2015;2016
160556;ORGANISMO PUBLICO DE INFRAESTRUCTURA - OPIP;DIRECTOR EJECUTIVO;2015;2015
160556;PEDICP;JEFE DE ASESORÍA JURÍDICA;2012;2015
160558;GERENCIA DE SUB REGIONAL DE ALTO AMAZONAS;ASISTENTA SOCIAL PIP-SNIP 331596;2017;2018
160558;MUNICIPALIDAD DISTRITAL DE SANTA CRUZ;GERENTE DE DESARROLLO SOCIAL Y HUMANO;2016;2016
160558;GERENCIA REGIONAL DE LA PRODUCCIÓN;APOYO TÉCNICO EN INDUSTRIA Y MYPES;2015;2016
160558;GERENCIA SUB REGIONAL DE ALTO AMAZONAS;COORDINADORA DE CONSEJERÍA REG.;2015;2015
160228;GOBIERNO REGIONAL DE LORETO;ASESOR II;2019;2019
160228;UNIVERSIDAD PRIVADA DEL ORIENTE;DOCENTE CONTRATADO DE PREGRADO;2007;2017
160228;UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA;DOCENTE CONTRATADO DE POSGRADO;2018;2018
160228;DIRECCIÓN REGIONAL DE EDUCACIÓN DE LORETO;ESPECIALISTA DE EDUCACIÓN SECUNDARIA;2017;2018
160228;INSTITUCION EDUCATIVA MARISCAL OSCAR R. BENAVIDES;SUB DIRECTOR DE FORMACIÓN GENERAL;2006;2016
160231;CONSORCIO SALUD LORETO;AYUDANTE GENERAL;2019;2019
161628;UNIVERSIDAD CIENTÍFICA DEL PERU;COORDINADOR GENERAL DEL PROGRAMA BECA 18;2010;HASTA LA ACTUALIDAD
161629;IMPORTACIÓN Y EXPORTACION S.A.;AUXILIAR DE OFICINA;2017;2017
161629;PROGRAMA JUNTOS;PROMOTOR /GESTOR;2010;2011
161629;AGENCIA AGRARIA ALTO AMAZONAS;PROMOTOR;1999;2002
161630;MINISTERIO DE SALUD HOSPITAL II-1 CONTAMA;PERSONAL ADMINISTRATIVO;2014;HASTA LA ACTUALIDAD
161630;INDEPENDIENTE;VENTA DE COMIDA;2008;2013
161630;MUNICIPALIDAD PROVINCIAL DE UCAYALI - CONTAMANA;SECRETARIA;2006;2007
161631;INDEPENDIENTE;VENTA DE COMIDA;2007;2019
161631;MUNICIPALIDAD PROVINCIAL DE MAYNAS;SUPERVISORA DE VASO DE LECHE;2003;2006
161631;DIRECCION REGIONAL DE SALUD LORETO;PROMOTORA;1999;2002
159231;INVERSIONES & SERVICIOS GENERALES AIFOS EIRL;ADMINISTRADORA;2019;2019
159231;COMERCIALIZADORA LIBRY SAC;ADMINISTRADORA;2018;2018
159231;INVERSIONES & SERVICIOS GENERALES AIFOS EIRL;JEFE DE ABASTECIMIENTO;2016;2017
159231;PROGRAMA NACIONAL DE ALIMENTACION ESCOLAR QALI WARMA;SUPERVISOR DE COMITE DE COMPRAS;2014;2016
159231;PROGRAMA NACIONAL DE ALIMENTACION ESCOLAR QALI WARMA;SUPERVISOR PROVINCIAL;2013;2014
159232;MUNICIPALIDAD DISTRITAL DE CAYNARACHI;TESORERA;2019;2019
159232;BASQUE GROUP PERU S.A.C.;ASISTENTE ADMINISTRATIVO;2016;2016
159232;CONSORCIO LAMAR S.A.C.;ADMINISTRADORA DE OBRA;2013;2015
159232;H Y HE CONTRATISTAS GENERALES S.A.C.;RECEPCIONISTA;2012;2012
159233;PETREX S.A.;SUPERVISOR DE RELACIONES INDUSTRIALES;2002;2016
159233;TUCUNARE ORIENTE SAC;GERENTE GENERAL;2016;HASTA LA ACTUALIDAD
159234;CORTE SUPERIOR DE JUSTICIA DE LORETO;ASISTENTE ADMINISTRATIVO;2013;2018
159417;TEPSI ANDINA SAC.;SUPERVISOR  EHS;2013;2015
159417;BUREAU VERITAS DEL PERÚ S.A;SUPERVISIÓN EHS;2012;2012
159417;EAGLE ENGINEERS EIRL;GERENTE TITULAR;2012;HASTA LA ACTUALIDAD
159418;CONSORCIO HOSPITALARIO SAN MARTIN;ARQUITECTO;2014;HASTA LA ACTUALIDAD
159418;WALTER RAMIREZ MAMANI;ARQUITECTO;2014;2014
159418;PROGRAMA DE APOYO A LA REFORMA DEL SECTOR SALUD;ARQUITECTO CONSULTOR;2013;2013
159418;MUNICIPALIDAD PROVINCIAL DE LORETO - NAUTA;GERENTE DE INFRAESTRUCTURA DESARROLLO URBANO Y ESTUDIOS;2011;2012
159419;A&M SERVICIOS GENERALES;GERENTE GENERAL;2015;HASTA LA ACTUALIDAD
159419;CONFECCIONES ABRIL;GERENTE GENERAL;2009;2014
159420;BOTICA MEDICAL ALEXANDER;ASISTENTE FARMACEUTICO;2019;HASTA LA ACTUALIDAD
159420;HOSPITAL REGIONAL DE LORETO;QUIMICO FARMACEUTICO;2018;2019
159420;BOTICA DENTAL LAB EXPRESS;DIRECTOR TECNICO;2019;2019
159420;BOTICAS DEL ORIENTE SAC;QUIMICO ASISTENTE;2018;2018
159420;HOSPITAL REGIONAL DE LORETO;TECNICO EN FARMACIA;2016;2017
159424;IES GENARO HERRERA;DOCENTE;1993;2010
159426;MUNICIPALIDAD PROVINCIAL DE UCAYALI;SECRETARIA EJECUTIVA;2007;2019
159427;IESM VALENTIN DE URIARTE;DOCENTE;2007;2019
161184;I.E.P..I.P.S. 61025 -ISURA CASIANA MAFALDO GORDON;DOCENTE;2009;2019
159431;HOSPITAL DE APOYO IQUITOS;MEDICO;2015;2019
159433;MUNICIPALIDAD PROVINCIAL;DIRIGENTE SINDICAL;2011;2019
160321;EMPRESA DE RADIO Y TELEVISIÓN RAUL LLERENA VASQUEZ - RF-EIRL;GERENTE GENERAL;1998;HASTA LA ACTUALIDAD
160321;EMPRESA DE RADIO Y TELEVISION RAUL LLERENA VASQUEZ - RF-EIRL;PERIODISTA;1998;HASTA LA ACTUALIDAD
160322;INSTITUTO CHAIKUNI;MONITORA ESTUDIANTIL;2018;HASTA LA ACTUALIDAD
160322;CENTRO PARA EL DESARROLLO INDÍGENA AMAZÓNICO (CEDIA);ESPECIALISTA EN FAUNA SILVESTRE;2018;2018
160322;INSTITUTO DEL BIEN COMUN;PROMOTOR DE ÁREA DE CONSERVACIÓN REGIONAL (CONSULTORIA);2017;2017
160322;WALSH PERÚ SAC;EVALUADOR DE CAMPO;2014;2014
160322;WILDLIFE CONSERVATION SOCIETY (WCS);MONITOR BIOLOGICO;2012;2012
160232;I,E, N° 60024 - SAN JUAN DE MIRAFLORES;DOCENTE POR HORAS;2007;HASTA LA ACTUALIDAD
160232;INSTITUTO PERUANO DE ACCIÓN EMPRESARIAL;DOCENTE TIEMPO PARCIAL;2012;HASTA LA ACTUALIDAD
160232;UNIVERSIDAD CIENTÍFICA DEL PERÚ;DOCENTE;2013;HASTA LA ACTUALIDAD
160232;DIRECCIÓN DE ADMINISTRACIÓN GENERAL DE SALUD;DIRECTOR EJECUTIVO DE GESTIÓN Y DESARROLLO DE RECURSOS HUMANOS;2019;2019
160232;MUNICIPALIDAD DISTRITAL DE BELÉN;GERENTE MUNICIPAL;2017;2017
160233;SEGURO SOCIAL DE SALUD;MEDICO CIRUJANO;2000;HASTA LA ACTUALIDAD
160233;SOCIEDAD DE BENEFICENCIA DE IQUITOS;MIEMBRO DEL DIRECTORIO;2019;HASTA LA ACTUALIDAD
160233;INVERSIONES AMM E.I.R.L.;TITULAR  - GERENTE;2018;HASTA LA ACTUALIDAD
160233;DIRECCIÓN DE ADMINISTRACIÓN GENERAL DE SALUD;DIRECTOR REGIONAL;2016;2018
160233;RED DE SALUD DE ALTO AMAZONAS;DIRECTOR EJECUTIVO;2012;2013
160234;DIRECCION DE ADMINISTRACION GENERAL  DE SALUD;OBSTETRA;2019;2019
160235;GOBIERNO REGIONAL DE LORETO;SECRETARIA;2003;HASTA LA ACTUALIDAD
161343;GOBIERNO REGIONAL DE LORETO;APOYO ADMINISTRADOR;2019;2019
161344;GOBIERNO REGIONAL DE LORETO;ESPECIALISTA ADMINISTRATIVO III;2018;2019
158850;EPS SEDALORETO S.A.;ABOGADO;1999;2019
158851;SEGURO SOCIAL-SALUD HOSPITAL III -IQUITOS;LIC. ENFERMERIA;2002;2019
158852;MUNICIPALIDAD DISTRITAL DE EMILIO SAN MARTÍN;ABOGADO;2019;HASTA LA ACTUALIDAD
160988;BIEN D¨SALUD_LORETO S.A.C;OBSTETRA;2010;HASTA LA ACTUALIDAD
160988;A TEMPO OUTSOURCING S.A.C;PERSONAL ADMINISTRATIVO DE RECURSOS HUMANOS;2007;2007
160989;DIRECCION REGIONAL DE SALUD LORETO;DIRECTOR DEL CENTRO DE PREVENCION Y CONTROL;2019;HASTA LA ACTUALIDAD
160989;HOSPITAL APOYO IQUITOS;MEDICO;2008;2018
160991;MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA;ASISTENTE ADMINISTRATIVO;2019;2019
160768;WAGNER COMUNICACIONES;GERENTE;2018;HASTA LA ACTUALIDAD
160768;DIARIO PRO Y CONTRA;REDACTOR;2013;2014
160768;DIARIO AHORA LORETO;REDACTOR;2015;2018
160770;AVICOLA;DUEÑO;2018;2019
158989;INSTITUCION EDUCATIVA GUILLERMO BILLINGURST;DOCENTE;2001;HASTA LA ACTUALIDAD
158990;INDEPENDIENTE;ABOGADO;2018;HASTA LA ACTUALIDAD
157915;ABOGADA LITIGANTE INDEPENDIENTE;ABOGADA;2012;HASTA LA ACTUALIDAD
157915;DIRECCIÓN REGIONAL DE TRABAJO Y PROMOCIÓN DEL EMPLEO DE MADRE DE DIOS;DIRECTORA REGIONAL;2011;2012
157916;SUBPREFECTURA DEL DISTRITO DE LAS PIEDRAS;SUBPREFECTA;2018;2019
157917;PROYECTO ESPECIAL MADRE DE DIOS;COORDINADOR;2019;HASTA LA ACTUALIDAD
157917;COLEGIO DE ALTO RENDIMIENTO MADRE DE DIOS;DOCENTE;2017;2018
157917;CEBA CARLOS FERMIN FITZCARRALD;DOCENTE;2017;2017
157917;INSTITUCIÓN EDUCATIVA PARROQUIAL SANTA CRUZ;DOCENTE;2016;2016
157917;ESCUELA DE POSTGRADO DE LA UNIVERSIDAD CÉSAR VALLEJO;COORDINADOR DE INVESTIGACIÓN;2013;2015
158624;INMOBILIARIA JIC EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;GERENTE;2015;HASTA LA ACTUALIDAD
158624;COMERCIAL KORIWASI EIRL;GERENTE;2012;HASTA LA ACTUALIDAD
158625;MUNICIPALIDAD PROVINCIAL TAMBOPATA;ESPECIALISTA EN MEDIO AMBIENTE Y RECURSOS NATURALES;2019;HASTA LA ACTUALIDAD
158625;DIRECCION DISTRITAL DE DEFENSA PUBLICA Y ACCESO A LA JUSTICIA - MADRE DE DIOS - MINJUS;ASISTENTE - SECIGRA;2016;2016
158626;MUNICIPALIDAD DISTRITAL DE INAMBARI;ASESOR EXTERNO;2015;2016
158626;DIRECCION  DE SANEAMIENTO FISICO Y LEGAL DE LA PROPIEDAD RURAL;DIRECTOR;2013;2014
158626;COFOPRI;LEGAL 1;2008;2013
161472;MUNICIPALIDAD PROVINCIAL DE TAMBOPATA;NOTIFICADOR, INSPECTOR;2011;2014
161473;TRAC SERVIS;MECANICO;2004;2019
160560;DIRECCION REGIONAL DE SALUD MADRE DE DIOS;DIRECTOR GENERAL, ADJUNTO Y EJECUTIVO;2018;2019
160560;RED ASISTENCIAL DE MADRE DE DIOS ESSALUD;JEFE DE OFICINA Y JEFE DE UNIDAD;2012;2018
160560;DIRECCION REGIONAL DE SALUD DE MADRE DE DIOS;DIRECTOR DE ATENCION INTEGRAL;2008;2012
160560;UNIVERSIDAD ANDINA DEL CUSCO - FILIAL PUERTO MALDONADO;DOCENTE;2008;2013
160561;CONGRESO DE LA REPÚBLICA;COORDINADORA;2019;2019
160561;PROGRAMA HABLEMOS LA VERDAD;ASISTENTA;2014;2018
161555;ESTUDIO JURÍDICO CCAHUANA & ABOGADOS ASOCIADOS;ABOGADO;2009;2019
161555;GOBIERNO REGIONAL DE MADRE DE DIOS;ESPECIALISTA LEGAL EN ORDENAMIENTO TERRITORIAL;2015;2016
161555;MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE FLORES;CONSULTOR ELABORACIÓN DEL PLAN DE DESARROLLO ECONÓMICO;2013;2013
161555;MUNICIPALIDAD PROVINCIAL DE TAMBOPATA;JEFE DE LA DEFENSORÍA DEL NIÑO Y ADOLESCENTE, OMAPET, CIAM, CEM.;2011;2012
161555;CONIRSA S.A.;ESPECIALISTA EN RELACIONES COMUNITARIAS;2006;2009
161556;MULTISERVICIOS JYM DE JOHAN IRVING MOSQUEIRA RIOS;PROMOTORA Y ASISTENTE;2012;2017
158414;INSTITUTO DE INVESTIGACIÓN DE LA AMAZONIA PERUANA  IIAP;GERENTE REGIONAL;2003;2015
158415;HOSPITAL SANTA ROSA - PUERTO MALDONADO;CAJERO I - T C  (NOMBRADO);2013;HASTA LA ACTUALIDAD
158415;MUNICIPALIDAD PROVINCIAL DE TAMBOPATA;SUB GERENTE DE SEGURIDAD VIAL Y TRANSITO;2011;2013
158415;HOSPITAL SANTA ROSA - PUERTO MALDONADO;ARTESANO  III - STB;2001;2011
161024;GOBIERNO REGIONAL MADRE DE DIOS;TECNICO ADMINISTRATIVO;2019;2019
161024;GOBIERNO REGIONAL MADRE DE DIOS;AUXILIAR ADMINISTRATIVO;2019;2019
161024;GOBIERNO REGIONAL MADRE DE DIOS;ASISTENTE DE CAMPO;2018;2018
161024;GOBIERNO REGIONAL MADRE DE DIOS;ASISTENTE TECNICO;2017;2017
161024;GOBIERNO REGIONAL MADRE DE DIOS;ASISTENTE ADMINISTRATIVO;2016;2016
159319;UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS;DOCENTE;2017;HASTA LA ACTUALIDAD
159319;MUNICIPALIDAD DISTRITAL DE HUEPETUHE - MANU;SUB GERENTE DE DESARROLLO SOCIAL;2016;2017
159319;MUNICIPALIDAD DISTRITAL DE HUEPETUHE - MANU;SUB GERENTE DE DESARROLLO ECONOMICO Y SEGURIDAD CIUDADANA;2015;2016
159319;GOBIERNO REGIONAL DE MADRE DE DIOS;GERENTE REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;2014;2015
159319;GOBIERNO REGIONAL DE MADRE DE DIOS;SUB GERENTE DE AREAS NATURALES PROTEGIDAS;2014;2014
161089;GRUPO ATHENAS SIRL;GERENTE GENERAL;2014;2016
160636;VRACKO ABOGADOS;ABOGADO;2007;HASTA LA ACTUALIDAD
160636;GOBIERNO REGIONAL DE MADRE DE DIOS;CONSULTOR;2011;2012
160636;CONGRESO DE LA REPÚBLICA;ASESOR DE DESPACHO CONGRESAL;2002;2006
160637;INVERSIONES MADERERA BAJO COLORADO;GERENTE;2012;HASTA LA ACTUALIDAD
160638;SERFOR;CONSULTORA;2019;HASTA LA ACTUALIDAD
161365;MUNICIPALIDAD DISTRITAL DE MADRE DE DIOS;GERENTE MUNICIPAL;2018;2018
161365;MUNICIPALIDAD DISTRITAL DE LAS PIEDRAS;GERENTE MUNICIPAL;2019;HASTA LA ACTUALIDAD
161365;MUNICIPALIDAD DISTRITAL DE HUEPETUHE;GERENTE MUNICIPAL;2017;2017
161365;DIRECCION GENERAL DE TRANSPORTES Y COMUNICACIONES DE MADRE DE DIOS;DIRECTOR REGIONAL;2016;2017
161365;DIRECCION GENERAL DE TRANSPORTES Y COMUNICACIONES DE MADRE DE DIOS;DIRECTOR DE ADMINISTRACIÓN;2016;2016
160391;C.E.SEÑORA DE  LA MERCED;DOCENTE;2019;HASTA LA ACTUALIDAD
160391;MUNICIPALIDAD PROVINCIAL DE TAMBOPATA;JEFA DEL HOGAR REFUGIO TEMPORAL TAMBOPATA;2018;2018
160391;MUNICIPALIDAD PROVINCIAL DE TAMBOPATA;SUB GERENTE DE PROGRAMAS ALIMENTARIOS Y VASO DE LECHE;2015;2015
160391;I.E.B.R. MIS HUELLITAS;PROMOTORA;2014;2014
160391;C.A.C SANTO DOMINGO DE GUZMAN LTDA.;ADMINISTRADOR (E);2010;2013
160392;INSTITUTO  NACIONAL DE ESTADÍSTICA E INFORMÁTICA (ECE);APLICADOR LIDER;2017;2017
158618;URIOL TV;COMUNICADOR SOCIAL;2019;HASTA LA ACTUALIDAD
158620;AGENCIA DE EMPLEO EL CHINO E.I.R.L.;ASISTENTE ADMINISTRATIVO;2019;HASTA LA ACTUALIDAD
158805;INSTITUCION EDUCATIVA "FERNANDO BELAUNDE TERRY";PROFESOR DE EDUCACION PRIMARIA;2003;HASTA LA ACTUALIDAD
158806;MUNICIPALIDAD DISTRITAL DE SANTIAGO DE SURCO;GERENTE DE PLANEAMIENTO Y PRESUPUESTO;2019;2019
158806;EMPRESA MUNICIPAL DE SANTIAGO DE SURCO S.A.;PRESIDENTE DEL DIRECTORIO;2019;2019
158806;CLUB DEPARTAMENTAL DE MOQUEGUA;PRESIDENTE DEL CONSEJO DIRECTIVO;2018;HASTA LA ACTUALIDAD
158806;PROGRAMA DE MODERNIZACIÓN DEL SISTEMA DE JUSTICIA-ACCEDE;CONSULTOR EXTERNO;2017;2018
158806;MI MOVIL SAC;GERENTE DE RECURSOS HUMANOS;2015;2017
157918;KASANDRA EIRL;GERENTE TITULAR;2011;2019
157919;SOUTHERN PERÚ COPPER CORPORATION;LIDER - SUPERVISOR;1975;2019
157920;UNIVERSIDAD JOSÉ CARLOS MARIATEGUI;DOCENTE CONTRATADO;2018;2018
157920;UGEL MARISCAL NIETO;ABOGADO;2017;2017
157920;GOBIERNO REGIONALDE MOQUEGUA;SECRETARIO TECNICO DEL CONSEJO REGIONAL;2016;2017
157920;MUNICIPALIDAD DISTRITAL DE TORATA;ABOGADO;2015;2015
157920;HOSPITAL REGIONAL DE MOQUEGUA;ASISTENTE EN LA OFICINA DEL ASESORA LEGAL;2014;2015
161351;RODOLFO ORESTE BALDI BURGA;INGENIERO CIVIL;1993;HASTA LA ACTUALIDAD
161353;UNIDAD EJECUTORA SUB REGION ILO;ASISTENTE ADMINISTRATIVO;2016;2018
159027;FEREYMC E.I.R.L.;GERENTE;2009;HASTA LA ACTUALIDAD
159027;GRUPO BRUCE S.A.C.;GERENTE;2018;HASTA LA ACTUALIDAD
159027;PERSONA NATURAL;ADMINISTRADOR;2008;HASTA LA ACTUALIDAD
159028;I.E. FE Y ALEGRÍA Nª 52;DOCENTE POR HORAS;2004;HASTA LA ACTUALIDAD
159029;GOBIERNO REGIONAL DE MOQUEGUA;ADMINISTRADOR;2019;HASTA LA ACTUALIDAD
159029;NUCLEO EJECUTOR DE ALCANCE DEPARTAMENTAL NED CAJAMARCA;COORDINADORA ADMINISTRATIVA;2016;2017
159029;GOBIERNO REGIONAL DE CAJAMARCA;ADMINISTRADOR DEL PROYECTO DE REFORESTACION EN LAS ZONAS ALTOANDINAS DE LAS PROVINCIAS SAN PABLO Y;2013;2014
159029;PROGRAMA INTEGRAL NACIONAL PARA EL  BIENESTAR FAMILIAR INABIF;ASISTENTE CONTABLE;2012;2012
159029;GRF CONSULTORA SAC;ADMINISTRADOR;2011;2011
159031;AGRO RURAL;PROMOTOR PECUARIO;2019;HASTA LA ACTUALIDAD
160563;GOBIERNO REGIONAL DE MOQUEGUA;BACHILLER INGENIERO INDUSTRIAL;2019;2019
160563;JOSE LUIS MODA Y ESTILO;ESTILISTA;2010;2019
160563;JL FLORES E.I.R.L.;GERENTE GENERAL;2019;2019
160564;ABOGADO INDEPENDIENTE;ABOGADO;1989;2016
160564;GOBIERNO REGIONAL DE MOQUEGUA;DIRECTOR ASESORÍA LEGAL;2015;2015
160564;CONGRESO DE LA REPUBLICA;CONGRESISTA;2016;2019
160565;IEP. LA CANTUTA DE AREQUIPA;PROFESORA DE AULA;2017;2019
160565;IEP ANNA JARVIS;PROFESORA DE AULA;2016;2016
160565;I.E. GRAN UNIDAD ESCOLAR MARIANO MELGAR;PROFESORA DE AULA;2014;2015
160565;I.E 40207 MARIANO MELGAR  VALDIVIESO;PROFESORA DE AULA;2010;2010
160565;UGEL SANCHEZ CERRO OMATE;ADMINISTRATIVO;2007;2008
159489;I.E. FERNANDO BELAUNDE TERRY;DOCENTE DE AULA;2012;HASTA LA ACTUALIDAD
161899;INDEPENDIENTE MODA CALZATURA  VMVA;EMPRESARIO;2016;HASTA LA ACTUALIDAD
161900;BENEFICIENCIA PUBLICA DE ILO;LOGISTICA;2011;2016
161900;COFOPRI;ADMINISTRATIVO - LOGISTICA;2008;2010
161900;INDEPENDIENTE;LOGISTICA - ALMACEN;2019;HASTA LA ACTUALIDAD
159805;MUNICIPALIDAD DISTRITAL LA CAPILLA;IMAGEN INSTITUCIONAL;2018;2018
159806;SEGURO SOCIAL DE ESSALUD - ILO - MOQUEGUA;JEFE DE DIVISION;2012;HASTA LA ACTUALIDAD
159219;INSTITUTO SUPERIOR TECNOLOGICO BENJAMIN FRANKLIN;DOCENTE;2019;HASTA LA ACTUALIDAD
159219;MUNICIPALIDAD DISTRITAL DE TORATA;COORDINADOR;2018;2018
159219;MUNICIPALIDAD DISTRITAL DE TORATA;COORDINADOR DE FICHA TECNICA;2017;2017
159219;MUNICIPALIDAD DISTRITAL DE TORATA;ENCARGADO DE LA UNIDAD DE CONTROL PATRIMONIAL;2016;2016
159219;MUNICIPALIDAD DISTRITAL DE TORATA;SECRETARIO TÉCNICO DE DEFENSA CIVIL;2015;2015
159221;FB COMUNICACION INTEGRAL S.A.C.;PRODUCTOR GENERAL;2019;HASTA LA ACTUALIDAD
159221;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO;SUB GERENTE DE FISCALIZACIÓN TRIBUTARIA;2018;2018
159221;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO;ASISTENTE TÉCNICO DE ADMINISTRACIÓN TRIBUTARIA;2018;2018
159221;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO;ASISTENTE TÉCNICO DE ADMINISTRACIÓN TRIBUTARIA;2017;2017
159221;PROFESIONALES ASOCIADOS S.A.C.;RELACIONISTA COMUNITARIO;2017;2017
158923;UNIVERSIDAD NACIONAL DE MOQUEGUA;SERVICIO DE ENSEÑANZA DE IDIOMAS;2019;HASTA LA ACTUALIDAD
158923;MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL CALACOA;ENCARGADO DE ASUNTOS JUDICIALES;2019;2019
158923;MUNICIPALIDAD DE CENTRO POBLADO DE CHEN CHEN;SUB GERENTE DE SERVICIOS A LA CIUDAD;2019;2019
158923;OFICINA DESCONCENTRADA DE PROCESOS ELECTORALES - ODPE;COORDINADOR DE CENTRO POBLADO;2018;2018
158923;OFICINA DESCONCENTRADA DE ESTADÍSTICA E INFORMÁTICA;ASISTENTE DE COORDINADOR DE LOCAL;2018;2018
158925;GOBIERNO REGIONAL MOQUEGUA;ASISTENTE;2018;2018
160772;ESTUDIO JURIDICO PARTICULAR;ABOGADO;2013;2019
160773;MINISTERIO DE JUSTICIA;ABOGADO AUXILIAR;2019;2019
160773;UNIVERSIDAD NACIONAL DE MOQUEGUA;ASISTENTE EN ASESORÍA JURÍDICA;2018;2018
160773;MUNICIPALIDAD DISTRITAL DE TORATA;ASISTENTE TÉCNICO;2018;2018
160773;MUNICIPALIDAD PROVINCIAL MARISCAL NIETO;ASISTENTE ADMINISTRATIVO;2018;2018
160774;AMPLIACIÓN AGRÍCOLA DE SAN ANTONIO;AGRICULTORA;2013;2019
160774;MUNICIPALIDAD DISTRITAL DE CUCHUMBAYA;ALMACENERA;2014;2014
159322;PALACIO DE GOBIERNO 1RA. VICEPRESIDENCIA DE LA REPÚBLICA.;CONSULTOR;2016;2017
159322;GOBIERNO REGIONAL DE MOQUEGUA;CONSULTOR EN MESA DE DIÁLOGO CON ANGLOAMERICAN QUELLAVECO S.A.;2011;2014
159323;CENTRO DE SALUD MARISCAL NIETO;ENFERMERA ASISTENCIAL;1998;2019
159324;ORQUESTA LA NOVEL;MUSICO;1989;HASTA LA ACTUALIDAD
160674;PROMART HOMECENTER;SUPERVISORA DE VENTA EMPRESA;2018;2019
160674;CONAFOVICER;ENCARGADA;2018;2018
160674;CLINICA SANTA CATALINA;GESTOR COMERCIAL;2017;2018
160674;MUNICIPALIDAD PROVINCIAL MARISCAL NIETO;COORDINADOR DE EJECUCIÓN DE METAS;2017;2017
160675;MINISTERIO PUBLICO FISCALIA DE LA NACIÓN DISTRITO FISCAL DE MOQUEGUA;ENCARGADO DE LA OFICINA CENTRAL DE NOTIFICACIONES ILO;2015;HASTA LA ACTUALIDAD
160675;MINISTERIO PUBLICO FISCALIA  DE LA NACIÓN DISTRITO FISCAL DE MOQUEGUA;ASISTENTE ADMINISTRATIVO  ( NOTIFICADOR );2008;2015
160675;PODER JUDICIAL CORTE SUPERIOR DE JUSTICIA DE MOQUEGUA;PERSONAL DE SEGURIDAD ( COORDINADOR );2006;2008
160675;TRANSPORTE DE MENSAJERÍA RÁPIDO COURRIER SRLTDA.;ENCARGADO DE LA ADMINISTRACIÓN  SEDE ILO;1999;1999
160675;BANCO SOLVENTA;EJECUTIVO DE VENTAS JUNIOR;1998;1998
161567;UNIVERSIDAD JOSE CARLOS MARIATERUI;DOCENTE;2014;2014
161567;INSTITUTO TECNOLOGICO LUIS E. VALCARCEL;DOCENTE;1986;1988
161567;MINISTERIO DE EDUCACION-UGEL;DOCENTE-DIRECTOR;1970;2007
161567;GOBIERNO REGIONAL DE MOQUEGUA;VICEGOBERNADOR;2015;2018
161568;INDEPENDIENTE;INGENIERO AGRONOMO, APICULTOR,COACH, CONFERENCISTA, FACILITADOR, CAPACITADOR, DIRECTOR, CONSULTOR.;2001;HASTA LA ACTUALIDAD
161568;UNIVERSIDAD PRIVADA CESAR VALLEJO;COORDINADOR-DIRECTOR;2004;2017
161568;DIRECCION REGIONAL AGRARIA;ESPECIALISTA EN PALTA HASS;2009;2010
161568;MUNICIPALIDAD DISTRITAL DE SAMEGUA;RESIDENTE DE OBRA;2004;2004
160208;MUNICIPALIDAD PROVINCIAL DE MARISCAL NIETO;SUBGERENTE DE DESARROLLO SOCIAL;2019;HASTA LA ACTUALIDAD
160208;MUNICIPALIDAD DISTRITAL DE ICHUÑA;ALCALDE;2015;2018
160208;MINISTERIO DE EDUCACIÓN;ESPECIALISTA EN GESTIÓN ESCOLAR DE LA DIGEDIE;2012;2014
160208;MINISTERIO DE EDUCACIÓN;CONSULTOR EN EL PROGRAMA ESTRATÉGICO "LOGROS DE APRENDIZAJE AL FINALIZAR EL III CICLO DE LA EBR";2008;2011
160208;ÁREA DE DESARROLLO EDUCATIVO DE OMATE;COORDINADOR DE LA ADE OMATE;1997;2001
158069;I.E AMÉRICO GARIBALDI GHERSI;AUXILIAR DE EDUCACION;2019;2019
158070;COOPERATIVA NEGOCIOS;GERENTE;2019;HASTA LA ACTUALIDAD
158070;CAJA MUNICIPAL AREQUIPA;GERENTE DE AGENCIA;1997;2019
158071;GERENCIA REGIONAL DE EDUCACION;SERVICIOS DE ASESOR PEDAGOGICO DE UN PROYECTO;2019;2019
158071;MUNICIPALIDAD PROVINCIAL MARISCAL NIETO;SUB GERENTE DESARROLLO SOCIAL;2018;2018
158071;GOBIERNO REGIONAL MOQUEGUA;RESPONSABLE CAPACITACION DEL COER;2017;2017
158071;MUNICIPALIDAD DISTRITAL DE CARUMAS;RESPONSABLE CAPACITACIÓN PROYECTO;2016;2016
161189;ESTUDIO JURÍDICO S-C&L ABOGADOS;ASESOR LEGAL;2008;HASTA LA ACTUALIDAD
161190;NEGOCIO;NEGOCIO PROPIO;1998;2019
161191;ESSALUD;EMPLEADO;1998;HASTA LA ACTUALIDAD
